sym,tf,signal,dt,o,h,l,c,body,atr,f1,f2,f3,f5
ES,1h,bull (close==high),2017-10-25 06:00:00,3394.5,3395.75,3393.75,3395.75,0.625,2.1785714285714284,-2.25,-1.5,-5.75,-16.5
ES,1h,bull (close==high),2017-10-26 05:00:00,3387.0,3387.75,3386.5,3387.75,0.6,2.3392857142857144,2.25,4.0,2.75,5.5
ES,1h,bull (close==high),2017-10-30 07:00:00,3402.25,3404.0,3402.0,3404.0,0.875,2.142857142857143,-1.0,0.5,2.25,-4.5
ES,1h,bull (close==high),2017-10-31 00:00:00,3400.0,3400.5,3399.75,3400.5,0.6666666666666666,3.0357142857142856,-0.75,-0.75,-0.5,2.25
ES,1h,bull (close==high),2017-10-31 20:00:00,3403.25,3405.5,3402.5,3405.5,0.75,2.4464285714285716,1.5,1.25,1.0,2.75
ES,1h,bull (close==high),2017-11-01 05:00:00,3410.75,3412.25,3410.0,3412.25,0.6666666666666666,2.1964285714285716,1.25,0.25,0.0,-1.75
ES,1h,bull (close==high),2017-11-02 01:00:00,3400.0,3400.5,3399.75,3400.5,0.6666666666666666,3.5892857142857144,-0.75,0.0,0.25,1.75
ES,1h,bull (close==high),2017-11-03 02:02:00,3408.25,3409.5,3408.0,3409.5,0.8333333333333334,2.3214285714285716,-1.25,-1.0,-1.0,-0.75
ES,1h,bull (close==high),2017-11-03 15:00:00,3414.75,3415.25,3412.75,3415.25,0.2,2.767857142857143,-3.75,-1.75,-1.75,-8.0
ES,1h,bull (close==high),2017-11-06 01:00:00,3408.5,3410.75,3408.25,3410.75,0.9,3.0892857142857144,-1.0,0.75,1.25,1.5
ES,1h,bull (close==high),2017-11-06 04:00:00,3411.5,3412.0,3409.5,3412.0,0.2,2.9285714285714284,-1.5,0.25,0.25,4.0
ES,1h,bull (close==high),2017-11-06 06:00:00,3410.25,3412.25,3410.25,3412.25,1.0,2.8392857142857144,0.0,0.75,3.75,3.5
ES,1h,bull (close==high),2017-11-06 19:00:00,3418.25,3419.25,3418.0,3419.25,0.8,2.1607142857142856,1.0,0.0,1.75,3.25
ES,1h,bull (close==high),2017-11-07 23:00:00,3413.5,3414.25,3413.0,3414.25,0.6,3.8035714285714284,-0.5,-0.5,1.25,2.0
ES,1h,bull (close==high),2017-11-12 22:00:00,3412.5,3413.0,3412.0,3413.0,0.5,3.1607142857142856,1.25,-2.5,-2.5,-3.0
ES,1h,bull (close==high),2017-11-15 10:00:00,3388.5,3398.75,3387.75,3398.75,0.9318181818181818,4.392857142857143,1.0,0.0,-2.75,-4.75
ES,1h,bull (close==high),2017-11-16 19:00:00,3415.5,3416.0,3413.0,3416.0,0.16666666666666666,3.267857142857143,-2.0,-4.0,-4.0,-3.75
ES,1h,bull (close==high),2017-11-17 06:00:00,3411.75,3413.75,3411.25,3413.75,0.8,2.375,1.5,-0.25,-1.75,-2.25
ES,1h,bull (close==high),2017-11-20 23:00:00,3411.75,3412.75,3411.75,3412.75,1.0,2.4107142857142856,-1.25,-1.5,-1.5,0.5
ES,1h,bull (close==high),2017-11-21 06:00:00,3417.75,3419.0,3416.75,3419.0,0.5555555555555556,2.2142857142857144,1.25,2.75,6.25,9.5
ES,1h,bull (close==high),2017-11-21 14:00:00,3428.5,3429.25,3428.0,3429.25,0.6,2.7857142857142856,-1.0,-3.0,-2.5,-3.5
ES,1h,bull (close==high),2017-11-22 22:00:00,3424.0,3424.25,3423.75,3424.25,0.5,2.1607142857142856,0.5,0.75,-0.75,-0.5
ES,1h,bull (close==high),2017-11-23 04:00:00,3423.75,3425.75,3423.0,3425.75,0.7272727272727273,2.0357142857142856,2.25,1.5,1.0,1.25
ES,1h,bull (close==high),2017-11-23 12:00:00,3426.5,3427.25,3425.75,3427.25,0.5,2.125,-1.75,-1.25,-1.0,0.75
ES,1h,bull (close==high),2017-11-23 21:00:00,3426.25,3426.5,3425.5,3426.5,0.25,2.017857142857143,1.5,1.75,0.5,1.0
ES,1h,bull (close==high),2017-11-23 23:00:00,3427.75,3428.25,3427.25,3428.25,0.5,1.7321428571428572,-1.25,-1.75,-0.75,-0.5
ES,1h,bull (close==high),2017-11-27 00:00:00,3428.0,3429.0,3427.75,3429.0,0.8,2.125,0.25,1.0,3.5,4.25
ES,1h,bull (close==high),2017-11-27 01:00:00,3429.0,3429.25,3428.0,3429.25,0.2,2.0714285714285716,0.75,3.25,3.25,4.25
ES,1h,bull (close==high),2017-11-27 13:00:00,3431.0,3432.5,3431.0,3432.5,1.0,2.625,-0.25,-1.75,0.25,-4.5
ES,1h,bull (close==high),2017-11-29 05:00:00,3456.75,3458.25,3456.0,3458.25,0.6666666666666666,2.0,1.0,0.25,0.5,-1.5
ES,1h,bull (close==high),2017-12-01 01:00:00,3471.75,3473.5,3469.0,3473.5,0.3888888888888889,5.732142857142857,1.75,-3.0,-1.5,-7.5
ES,1h,bull (close==high),2017-12-03 22:00:00,3490.25,3491.75,3489.75,3491.75,0.75,9.375,-1.0,-2.25,-2.25,-3.25
ES,1h,bull (close==high),2017-12-05 06:00:00,3466.75,3470.5,3466.0,3470.5,0.8333333333333334,3.375,3.25,0.5,-1.25,3.25
ES,1h,bull (close==high),2017-12-05 18:00:00,3456.25,3459.75,3456.25,3459.75,1.0,5.446428571428571,1.0,0.5,-5.0,-6.25
ES,1h,bull (close==high),2017-12-07 09:00:00,3457.75,3462.5,3456.5,3462.5,0.7916666666666666,2.5535714285714284,4.0,7.25,7.5,3.75
ES,1h,bull (close==high),2017-12-07 10:00:00,3462.5,3466.5,3459.5,3466.5,0.5714285714285714,2.875,3.25,3.5,2.5,1.25
ES,1h,bull (close==high),2017-12-08 10:00:00,3477.25,3478.5,3474.0,3478.5,0.2777777777777778,2.5892857142857144,-0.5,1.5,2.25,3.75
ES,1h,bull (close==high),2017-12-10 20:00:00,3482.75,3483.5,3482.0,3483.5,0.5,3.5,-0.25,0.75,1.0,0.0
ES,1h,bull (close==high),2017-12-14 08:00:00,3498.25,3499.25,3497.5,3499.25,0.5714285714285714,1.9285714285714286,-1.5,-2.75,-4.0,-11.25
ES,1h,bull (close==high),2017-12-15 01:00:00,3486.25,3487.5,3485.75,3487.5,0.7142857142857143,3.6607142857142856,-0.25,0.25,-0.75,1.0
ES,1h,bull (close==high),2017-12-15 06:00:00,3487.25,3488.5,3486.5,3488.5,0.625,2.3035714285714284,1.75,2.75,5.75,16.0
ES,1h,bull (close==high),2017-12-17 21:00:00,3513.75,3514.25,3513.0,3514.25,0.4,4.5,1.0,1.0,1.0,2.0
ES,1h,bull (close==high),2017-12-18 14:00:00,3522.25,3523.75,3521.25,3523.75,0.6,2.6964285714285716,-1.5,-0.5,-1.0,-1.0
ES,1h,bull (close==high),2017-12-18 16:00:00,3522.25,3523.25,3520.5,3523.25,0.36363636363636365,3.0357142857142856,-0.5,-1.0,-0.5,-0.5
ES,1h,bull (close==high),2017-12-19 22:00:00,3517.0,3518.25,3516.75,3518.25,0.8333333333333334,3.517857142857143,-0.75,-0.5,-1.0,1.0
ES,1h,bull (close==high),2017-12-21 23:00:00,3517.5,3518.5,3516.75,3518.5,0.5714285714285714,3.2857142857142856,-0.75,-1.25,-0.75,-0.25
ES,1h,bull (close==high),2017-12-25 21:00:00,3512.75,3513.0,3512.5,3513.0,0.5,2.892857142857143,0.0,0.25,0.25,1.0
ES,1h,bull (close==high),2017-12-26 02:00:00,3513.25,3514.0,3513.25,3514.0,1.0,1.9285714285714286,0.0,-0.25,-0.5,-1.75
ES,1h,bull (close==high),2017-12-26 14:00:00,3513.5,3514.5,3512.75,3514.5,0.5714285714285714,1.6428571428571428,0.25,0.5,1.0,0.75
ES,1h,bull (close==high),2017-12-26 21:00:00,3515.25,3516.0,3515.0,3516.0,0.75,2.0714285714285716,0.0,1.25,0.0,-0.75
ES,1h,bull (close==high),2017-12-26 23:00:00,3516.25,3517.25,3516.0,3517.25,0.8,1.9285714285714286,-1.25,-2.0,-2.0,-1.75
ES,1h,bull (close==high),2017-12-27 08:00:00,3515.5,3518.25,3514.75,3518.25,0.7857142857142857,1.6607142857142858,-3.0,-0.5,-4.0,-6.0
ES,1h,bull (close==high),2017-12-27 21:00:00,3513.75,3514.75,3513.5,3514.75,0.8,2.4642857142857144,0.0,-0.75,-1.0,0.25
ES,1h,bull (close==high),2017-12-28 01:00:00,3513.75,3514.5,3513.75,3514.5,1.0,1.8928571428571428,0.5,0.25,0.25,1.25
ES,1h,bull (close==high),2017-12-29 00:00:00,3515.0,3515.5,3515.0,3515.5,1.0,1.6785714285714286,0.0,1.0,1.25,6.0
ES,1h,bull (close==high),2018-01-01 23:00:00,3506.25,3506.75,3506.0,3506.75,0.6666666666666666,5.285714285714286,0.75,0.75,1.25,-3.0
ES,1h,bull (close==high),2018-01-02 20:00:00,3522.0,3522.75,3521.75,3522.75,0.75,3.2857142857142856,0.75,0.75,0.75,0.75
ES,1h,bull (close==high),2018-01-03 18:00:00,3537.75,3538.0,3536.5,3538.0,0.16666666666666666,3.4642857142857144,-0.5,-1.25,0.25,1.75
ES,1h,bull (close==high),2018-01-04 23:00:00,3553.0,3553.75,3552.75,3553.75,0.75,3.0357142857142856,0.0,-0.5,0.75,3.0
ES,1h,bull (close==high),2018-01-05 02:00:00,3553.5,3554.5,3553.25,3554.5,0.8,1.9464285714285714,1.0,2.25,4.5,5.0
ES,1h,bull (close==high),2018-01-07 19:00:00,3573.25,3573.5,3572.5,3573.5,0.25,3.892857142857143,0.0,-0.75,-0.75,-1.0
ES,1h,bull (close==high),2018-01-08 14:00:00,3574.5,3575.25,3573.5,3575.25,0.42857142857142855,3.017857142857143,-1.25,-0.75,0.25,-3.25
ES,1h,bull (close==high),2018-01-09 01:00:00,3572.0,3573.25,3572.0,3573.25,1.0,2.1964285714285716,0.5,2.25,2.25,2.0
ES,1h,bull (close==high),2018-01-09 02:00:00,3573.0,3573.75,3572.75,3573.75,0.75,2.0357142857142856,1.75,1.75,1.75,2.75
ES,1h,bull (close==high),2018-01-09 07:00:00,3575.0,3576.5,3575.0,3576.5,1.0,1.6607142857142858,2.5,0.5,2.0,8.0
ES,1h,bull (close==high),2018-01-09 13:00:00,3584.5,3587.25,3584.5,3587.25,1.0,2.892857142857143,-2.75,-7.0,-9.5,-9.75
ES,1h,bull (close==high),2018-01-10 18:00:00,3577.5,3578.25,3576.5,3578.25,0.42857142857142855,5.535714285714286,2.25,1.5,-2.75,2.25
ES,1h,bull (close==high),2018-01-11 20:00:00,3595.75,3596.5,3594.75,3596.5,0.42857142857142855,3.375,0.25,0.5,-0.25,1.0
ES,1h,bull (close==high),2018-01-12 09:00:00,3596.75,3605.0,3596.25,3605.0,0.9428571428571428,2.9285714285714284,6.25,6.25,6.75,7.75
ES,1h,bull (close==high),2018-01-14 23:00:00,3622.25,3622.75,3622.0,3622.75,0.6666666666666666,4.428571428571429,0.0,-2.5,-2.25,-0.5
ES,1h,bull (close==high),2018-01-15 09:00:00,3620.5,3621.75,3620.0,3621.75,0.7142857142857143,2.107142857142857,1.75,-0.25,0.25,-1.0
ES,1h,bull (close==high),2018-01-15 10:00:00,3621.75,3623.5,3621.5,3623.5,0.875,2.142857142857143,-2.0,-1.5,-2.25,-1.75
ES,1h,bull (close==high),2018-01-15 21:00:00,3621.75,3623.0,3621.5,3623.0,0.8333333333333334,2.3392857142857144,0.25,1.0,1.5,2.0
ES,1h,bull (close==high),2018-01-18 06:00:00,3630.75,3634.25,3630.25,3634.25,0.875,3.357142857142857,-3.5,-5.25,-2.25,-9.75
ES,1h,bull (close==high),2018-01-19 03:00:00,3622.5,3626.5,3622.5,3626.5,1.0,4.089285714285714,4.75,5.5,5.5,0.5
ES,1h,bull (close==high),2018-01-22 07:00:00,3636.25,3638.0,3635.75,3638.0,0.7777777777777778,2.5535714285714284,-2.0,4.0,7.75,15.25
ES,1h,bull (close==high),2018-01-26 05:00:00,3673.75,3677.75,3673.5,3677.75,0.9411764705882353,2.9464285714285716,1.75,-0.25,0.5,3.5
ES,1h,bull (close==high),2018-01-26 06:00:00,3677.75,3679.5,3676.25,3679.5,0.5384615384615384,2.4642857142857144,-2.0,-1.25,-0.5,1.75
ES,1h,bull (close==high),2018-01-29 06:00:00,3695.25,3696.0,3692.5,3696.0,0.21428571428571427,3.3392857142857144,-1.5,-3.25,0.75,-7.0
ES,1h,bull (close==high),2018-01-30 04:00:00,3669.0,3673.0,3667.75,3673.0,0.7619047619047619,6.857142857142857,-4.25,-4.75,-6.0,-19.0
ES,1h,bull (close==high),2018-02-01 07:00:00,3655.5,3656.25,3652.5,3656.25,0.2,3.4642857142857144,-11.25,-5.75,-6.75,4.25
ES,1h,bull (close==high),2018-02-02 01:00:00,3644.5,3647.0,3642.25,3647.0,0.5263157894736842,8.053571428571429,-2.0,-10.75,-17.0,-17.0
ES,1h,bull (close==high),2018-02-15 15:00:00,3550.0,3559.5,3547.0,3559.5,0.76,10.482142857142858,2.5,4.75,4.5,3.25
ES,1h,bull (close==high),2018-02-15 23:00:00,3563.0,3563.25,3562.0,3563.25,0.2,8.392857142857142,-1.25,1.25,3.25,8.5
ES,1h,bull (close==high),2018-02-19 05:00:00,3566.5,3567.25,3565.5,3567.25,0.42857142857142855,3.9285714285714284,0.0,-3.5,-4.75,-17.5
ES,1h,bull (close==high),2018-02-20 05:00:00,3541.25,3545.5,3536.5,3545.5,0.4722222222222222,7.607142857142857,-1.5,1.25,0.25,1.75
ES,1h,bull (close==high),2018-02-23 15:00:00,3562.75,3575.0,3562.5,3575.0,0.98,7.892857142857143,-1.5,4.75,-2.0,0.0
ES,1h,bull (close==high),2018-03-06 01:00:00,3547.5,3551.5,3546.0,3551.5,0.7272727272727273,6.964285714285714,2.5,-0.75,0.5,8.75
ES,1h,bull (close==high),2018-03-06 20:00:00,3515.0,3531.25,3514.0,3531.25,0.9420289855072463,12.285714285714286,-6.0,-9.25,-7.25,-9.0
ES,1h,bull (close==high),2018-03-08 06:00:00,3553.25,3556.75,3552.0,3556.75,0.7368421052631579,4.321428571428571,2.5,0.75,2.25,1.5
ES,1h,bull (close==high),2018-03-09 05:00:00,3567.0,3570.0,3564.75,3570.0,0.5714285714285714,4.946428571428571,-4.25,-2.25,13.75,24.0
ES,1h,bull (close==high),2018-03-12 01:00:00,3621.75,3624.0,3620.75,3624.0,0.6923076923076923,5.357142857142857,2.5,3.5,-2.5,-2.25
ES,1h,bull (close==high),2018-03-12 20:00:00,3610.75,3611.5,3609.75,3611.5,0.42857142857142855,5.803571428571429,-0.25,-0.5,-0.25,2.0
ES,1h,bull (close==high),2018-03-14 03:00:00,3592.25,3601.25,3592.25,3601.25,1.0,5.982142857142857,1.5,2.75,0.75,0.75
ES,1h,bull (close==high),2018-03-15 01:00:00,3580.25,3582.75,3576.75,3582.75,0.4166666666666667,9.5,-0.25,1.0,-1.25,-6.75
ES,1h,bull (close==high),2018-03-20 01:00:00,3547.25,3550.25,3546.75,3550.25,0.8571428571428571,8.571428571428571,-0.5,-4.25,-3.75,-2.75
ES,1h,bull (close==high),2018-03-25 21:00:00,3431.5,3437.5,3429.75,3437.5,0.7741935483870968,17.285714285714285,-4.75,-2.5,-3.5,9.25
ES,1h,bull (close==high),2018-03-26 19:00:00,3483.5,3485.25,3479.75,3485.25,0.3181818181818182,12.660714285714286,4.5,6.75,6.5,6.75
ES,1h,bull (close==high),2018-03-28 06:00:00,3432.25,3440.75,3430.75,3440.75,0.85,9.75,2.75,-4.5,1.75,-7.25
ES,1h,bull (close==high),2018-03-29 02:00:00,3432.5,3437.25,3429.5,3437.25,0.6129032258064516,11.178571428571429,-1.5,0.5,5.5,5.0
ES,1h,bull (close==high),2018-04-11 07:00:00,3456.75,3457.75,3449.0,3457.75,0.11428571428571428,5.0,-2.0,14.5,8.75,16.25
ES,1h,bull (close==high),2018-04-12 02:00:00,3466.75,3467.75,3465.25,3467.75,0.4,6.178571428571429,2.0,-3.5,1.25,9.5
ES,1h,bull (close==high),2018-04-13 16:00:00,3479.25,3482.25,3478.0,3482.25,0.7058823529411765,8.285714285714286,15.5,14.5,13.0,5.25
ES,1h,bull (close==high),2018-04-16 22:00:00,3505.25,3510.75,3504.75,3510.75,0.9166666666666666,6.892857142857143,1.75,4.75,5.25,5.0
ES,1h,bull (close==high),2018-04-16 23:00:00,3510.5,3512.5,3510.25,3512.5,0.8888888888888888,6.535714285714286,3.0,3.5,4.0,4.0
ES,1h,bull (close==high),2018-04-17 00:00:00,3512.5,3515.5,3511.75,3515.5,0.8,5.892857142857143,0.5,1.0,0.25,0.75
ES,1h,bull (close==high),2018-04-18 06:00:00,3534.0,3537.5,3532.5,3537.5,0.7,3.2142857142857144,3.75,0.75,-2.5,-2.0
ES,1h,bull (close==high),2018-04-20 00:00:00,3517.0,3519.25,3516.75,3519.25,0.9,6.053571428571429,-3.0,-5.0,-11.5,-4.75
ES,1h,bull (close==high),2018-04-27 08:00:00,3494.25,3497.5,3493.0,3497.5,0.7222222222222222,3.3392857142857144,-7.0,-13.0,-9.75,-6.0
ES,1h,bull (close==high),2018-04-30 00:00:00,3500.25,3501.0,3500.0,3501.0,0.75,5.964285714285714,1.75,-0.25,0.0,3.5
ES,1h,bull (close==high),2018-05-01 22:00:00,3470.0,3471.5,3469.25,3471.5,0.6666666666666666,8.0,0.5,0.75,3.5,5.25
ES,1h,bull (close==high),2018-05-03 01:00:00,3452.75,3453.0,3449.5,3453.0,0.07142857142857142,6.625,0.25,3.5,4.25,2.25
ES,1h,bull (close==high),2018-05-04 13:00:00,3478.75,3484.75,3477.5,3484.75,0.8275862068965517,8.571428571428571,2.5,0.0,2.25,7.75
ES,1h,bull (close==high),2018-05-08 02:00:00,3493.5,3494.5,3492.75,3494.5,0.5714285714285714,4.303571428571429,-2.5,-7.25,-8.75,-9.5
ES,1h,bull (close==high),2018-05-08 15:00:00,3481.5,3493.25,3479.0,3493.25,0.8245614035087719,8.089285714285714,0.0,1.25,-2.25,-1.75
ES,1h,bull (close==high),2018-05-10 03:00:00,3523.75,3524.5,3520.75,3524.5,0.2,3.875,-0.75,-3.0,-3.75,2.5
ES,1h,bull (close==high),2018-05-10 19:00:00,3541.5,3543.5,3540.75,3543.5,0.7272727272727273,6.160714285714286,-0.25,-0.75,1.25,1.5
ES,1h,bull (close==high),2018-05-11 04:00:00,3540.75,3546.0,3540.5,3546.0,0.9545454545454546,3.7857142857142856,-1.25,2.0,1.25,5.25
ES,1h,bull (close==high),2018-05-11 10:00:00,3551.0,3555.25,3549.0,3555.25,0.68,3.7857142857142856,-6.25,-9.0,-9.75,-5.0
ES,1h,bull (close==high),2018-05-13 20:00:00,3559.0,3560.0,3558.5,3560.0,0.6666666666666666,5.428571428571429,1.0,1.5,1.75,1.75
ES,1h,bull (close==high),2018-05-15 23:00:00,3531.0,3534.25,3530.75,3534.25,0.9285714285714286,7.196428571428571,-1.0,-0.25,-2.0,-0.5
ES,1h,bull (close==high),2018-05-16 06:00:00,3532.0,3534.0,3530.25,3534.0,0.5333333333333333,3.6785714285714284,-3.0,-5.75,7.25,7.75
ES,1h,bull (close==high),2018-05-16 22:00:00,3544.0,3546.5,3543.5,3546.5,0.8333333333333334,5.464285714285714,0.5,-0.75,-3.5,-5.0
ES,1h,bull (close==high),2018-05-18 02:00:00,3547.75,3548.25,3547.0,3548.25,0.4,4.982142857142857,-3.0,-2.5,-0.25,-3.25
ES,1h,bull (close==high),2018-05-22 18:00:00,3547.5,3549.0,3547.25,3549.0,0.8571428571428571,4.178571428571429,-1.5,-0.75,-7.25,-7.25
ES,1h,bull (close==high),2018-05-28 01:00:00,3552.25,3554.0,3550.75,3554.0,0.5384615384615384,4.553571428571429,-0.5,-2.5,-3.25,-7.0
ES,1h,bull (close==high),2018-05-30 10:00:00,3525.75,3538.25,3524.75,3538.25,0.9259259259259259,6.892857142857143,6.0,6.75,10.5,8.75
ES,1h,bull (close==high),2018-05-30 20:00:00,3543.5,3545.75,3541.75,3545.75,0.5625,6.196428571428571,-1.5,-1.25,-0.25,-0.5
ES,1h,bull (close==high),2018-05-31 02:00:00,3545.0,3547.75,3542.75,3547.75,0.55,3.9642857142857144,1.5,1.75,-0.25,2.25
ES,1h,bull (close==high),2018-05-31 07:00:00,3547.0,3550.0,3544.5,3550.0,0.5454545454545454,3.6964285714285716,-2.5,-11.75,-17.5,-13.25
ES,1h,bull (close==high),2018-05-31 19:00:00,3530.5,3531.5,3530.25,3531.5,0.8,6.696428571428571,1.0,2.5,2.75,0.25
ES,1h,bull (close==high),2018-05-31 20:00:00,3531.75,3532.5,3530.5,3532.5,0.375,6.607142857142857,1.5,1.75,-1.25,-1.25
ES,1h,bull (close==high),2018-06-01 08:00:00,3541.25,3545.0,3537.75,3545.0,0.5172413793103449,3.767857142857143,4.75,8.0,9.5,12.0
ES,1h,bull (close==high),2018-06-03 19:00:00,3552.5,3557.0,3552.0,3557.0,0.9,5.25,2.25,4.0,3.75,3.25
ES,1h,bull (close==high),2018-06-05 09:00:00,3567.75,3572.5,3567.25,3572.5,0.9047619047619048,3.25,-1.0,-7.5,-5.0,1.25
ES,1h,bull (close==high),2018-06-05 14:00:00,3569.5,3573.75,3568.0,3573.75,0.7391304347826086,4.714285714285714,-1.25,0.5,0.25,1.5
ES,1h,bull (close==high),2018-06-06 10:00:00,3574.25,3576.25,3571.0,3576.25,0.38095238095238093,2.8392857142857144,8.0,7.0,7.0,19.25
ES,1h,bull (close==high),2018-06-06 15:00:00,3590.0,3595.5,3588.75,3595.5,0.8148148148148148,4.392857142857143,1.0,-1.25,-1.25,0.25
ES,1h,bull (close==high),2018-06-07 01:00:00,3597.25,3598.25,3597.0,3598.25,0.8,3.3214285714285716,2.5,2.25,-1.75,0.25
ES,1h,bull (close==high),2018-06-10 19:00:00,3595.0,3596.5,3593.25,3596.5,0.46153846153846156,5.517857142857143,2.75,2.5,3.0,2.75
ES,1h,bull (close==high),2018-06-12 00:00:00,3606.0,3608.25,3605.75,3608.25,0.9,4.5,-1.5,1.75,-0.5,-5.0
ES,1h,bull (close==high),2018-06-12 07:00:00,3603.25,3606.5,3601.25,3606.5,0.6190476190476191,4.214285714285714,2.25,0.0,2.0,3.75
ES,1h,bull (close==high),2018-06-12 08:00:00,3606.5,3608.75,3605.0,3608.75,0.6,4.142857142857143,-2.25,-0.25,2.75,1.5
ES,1h,bull (close==high),2018-06-12 22:00:00,3612.5,3613.25,3611.25,3613.25,0.375,4.392857142857143,-0.5,-0.25,-0.25,-3.5
ES,1h,bull (close==high),2018-06-13 00:00:00,3612.75,3613.0,3612.25,3613.0,0.3333333333333333,3.857142857142857,0.0,-2.5,-3.25,-2.0
ES,1h,bull (close==high),2018-06-13 20:00:00,3599.75,3601.75,3598.25,3601.75,0.5714285714285714,4.446428571428571,0.25,-4.25,-2.75,-7.0
ES,1h,bull (close==high),2018-06-18 08:00:00,3583.25,3587.25,3582.5,3587.25,0.8421052631578947,4.285714285714286,-1.25,5.25,4.25,7.5
ES,1h,bull (close==high),2018-06-19 07:00:00,3567.75,3570.25,3562.25,3570.25,0.3125,6.964285714285714,0.5,1.25,4.75,7.25
ES,1h,bull (close==high),2018-06-19 19:00:00,3583.0,3586.75,3582.5,3586.75,0.8823529411764706,6.625,-3.0,-3.0,-4.25,0.25
ES,1h,bull (close==high),2018-06-21 07:00:00,3588.25,3590.0,3586.25,3590.0,0.4666666666666667,5.017857142857143,-3.25,-5.25,-14.5,-18.0
ES,1h,bull (close==high),2018-06-21 18:00:00,3569.5,3571.25,3568.25,3571.25,0.5833333333333334,7.125,0.25,3.25,5.25,5.5
ES,1h,bull (close==high),2018-06-21 20:00:00,3571.5,3574.5,3571.0,3574.5,0.8571428571428571,6.553571428571429,2.0,3.25,2.25,3.25
ES,1h,bull (close==high),2018-06-22 02:00:00,3577.75,3580.5,3576.5,3580.5,0.6875,4.607142857142857,1.0,3.25,3.0,5.0
ES,1h,bull (close==high),2018-06-22 07:00:00,3584.0,3585.5,3582.25,3585.5,0.46153846153846156,3.2857142857142856,0.0,-4.0,-4.0,-2.75
ES,1h,bull (close==high),2018-06-24 19:00:00,3575.75,3576.75,3571.25,3576.75,0.18181818181818182,5.142857142857143,-9.75,-10.25,-11.5,-9.0
ES,1h,bull (close==high),2018-06-26 19:00:00,3546.25,3548.0,3545.5,3548.0,0.7,6.321428571428571,1.25,-3.75,-4.25,0.5
ES,1h,bull (close==high),2018-06-27 09:00:00,3547.0,3561.0,3547.0,3561.0,1.0,8.232142857142858,0.75,-5.0,-15.0,-31.5
ES,1h,bull (close==high),2018-06-28 14:00:00,3531.75,3542.0,3530.5,3542.0,0.8913043478260869,9.767857142857142,-4.75,-2.5,-4.75,-3.5
ES,1h,bull (close==high),2018-06-28 19:00:00,3537.25,3540.5,3536.5,3540.5,0.8125,9.267857142857142,-2.0,-2.25,8.5,8.0
ES,1h,bull (close==high),2018-07-02 19:00:00,3544.75,3546.25,3544.25,3546.25,0.75,7.089285714285714,-1.75,-4.0,-3.0,-3.75
ES,1h,bull (close==high),2018-07-03 07:00:00,3556.25,3559.0,3554.75,3559.0,0.6470588235294118,5.339285714285714,-1.5,-6.0,-9.75,-23.75
ES,1h,bull (close==high),2018-07-05 06:00:00,3548.0,3548.75,3546.5,3548.75,0.3333333333333333,5.107142857142857,5.25,2.25,-4.25,-1.0
ES,1h,bull (close==high),2018-07-09 05:00:00,3589.75,3593.0,3589.25,3593.0,0.8666666666666667,3.5535714285714284,0.0,-1.0,-2.0,6.0
ES,1h,bull (close==high),2018-07-12 06:00:00,3605.75,3610.0,3603.5,3610.0,0.6538461538461539,4.053571428571429,-2.0,-0.5,-2.5,4.75
ES,1h,bull (close==high),2018-07-19 13:00:00,3625.5,3630.5,3622.5,3630.5,0.625,4.767857142857143,-3.0,-5.5,-6.5,-5.0
ES,1h,bull (close==high),2018-07-20 09:00:00,3616.5,3625.0,3615.25,3625.0,0.8717948717948718,5.875,0.75,1.5,0.75,-1.5
ES,1h,bull (close==high),2018-07-24 22:00:00,3635.75,3636.5,3634.25,3636.5,0.3333333333333333,5.410714285714286,-1.75,-2.25,-0.75,1.75
ES,1h,bull (close==high),2018-07-25 01:00:00,3634.5,3635.75,3634.0,3635.75,0.7142857142857143,4.517857142857143,2.0,2.5,2.0,1.25
ES,1h,bull (close==high),2018-07-25 08:00:00,3635.75,3638.0,3634.25,3638.0,0.6,3.0,5.25,2.0,8.5,11.5
ES,1h,bull (close==high),2018-07-25 11:00:00,3640.25,3646.5,3638.0,3646.5,0.7352941176470589,3.875,2.5,3.0,5.75,17.75
ES,1h,bull (close==high),2018-07-25 12:00:00,3646.25,3649.0,3644.5,3649.0,0.6111111111111112,4.035714285714286,0.5,3.25,17.25,6.5
ES,1h,bull (close==high),2018-07-26 00:00:00,3653.5,3653.75,3653.0,3653.75,0.3333333333333333,5.857142857142857,-0.75,0.25,1.75,2.25
ES,1h,bull (close==high),2018-07-26 22:00:00,3660.5,3662.25,3659.5,3662.25,0.6363636363636364,4.660714285714286,0.75,0.5,0.75,0.25
ES,1h,bull (close==high),2018-07-30 02:00:00,3628.0,3631.0,3628.0,3631.0,1.0,6.0,1.5,2.25,3.5,4.0
ES,1h,bull (close==high),2018-07-31 11:00:00,3631.5,3639.75,3631.25,3639.75,0.9705882352941176,4.428571428571429,1.75,1.25,-0.25,5.25
ES,1h,bull (close==high),2018-08-03 00:00:00,3645.75,3647.0,3645.75,3647.0,1.0,4.678571428571429,-0.5,-0.5,-1.5,0.75
ES,1h,bull (close==high),2018-08-03 05:00:00,3645.75,3647.75,3645.0,3647.75,0.7272727272727273,2.5892857142857144,1.0,4.0,-0.75,2.5
ES,1h,bull (close==high),2018-08-03 15:00:00,3656.25,3659.5,3655.75,3659.5,0.8666666666666667,4.214285714285714,0.75,0.5,-0.5,3.5
